store_id,store_name,store_name_english,score,review_cnt,tabelog_lunch_budget_min,tabelog_lunch_budget_max,tabelog_dinner_budget_min,tabelog_dinner_budget_max,customer_lunch_budget_min,customer_lunch_budget_max,customer_dinner_budget_min,customer_dinner_budget_max,genre,url,url_english,address,latitude,longitude,prefecture,address_english,prefecture_english,website
00000059,CENTRAL BURGER SHOP,CENTRAL BURGER SHOP,3.58,124,1000,1999,2000,2999,1000,1999,1000,1999,hamburger,https://tabelog.com/kanagawa/A1401/A140105/14087178/,https://tabelog.com/en/kanagawa/A1401/A140105/14087178/,神奈川県横浜市中区石川町2-85-5,35.43748,139.6422403,神奈川県,2-chome-85-5 Ishikawacho Naka Ward Yokohama 神奈川県 Kanagawa,Kanagawa,
00000060,Burger POLICE,Burger POLICE,3.78,588,2000,2999,5000,5999,4000,4999,3000,3999,hamburger,https://tabelog.com/tokyo/A1317/A131702/13255370/,https://tabelog.com/en/tokyo/A1317/A131702/13255370/,東京都目黒区碑文谷4-24-16 104,35.620656,139.6809679,東京都,4-chome-24-16 Himonya Meguro City Tokyo,Tokyo,
00000061,Craft Burger co. 北堀江店,Craft Burger co.,3.67,390,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/osaka/A2701/A270201/27088635/,https://tabelog.com/en/osaka/A2701/A270201/27088635/,大阪府大阪市西区北堀江1-6-12,34.674193,135.4963046,大阪府,1-chome-6-12 Kitahorie Nishi-ku Osaka,Osaka,http://craftburger.jp
00000062,TERIYAKI BOYS,TERIYAKI BOYS,3.58,289,2000,2999,2000,2999,2000,2999,2000,2999,hamburger,https://tabelog.com/aichi/A2301/A230107/23074354/,https://tabelog.com/en/aichi/A2301/A230107/23074354/,愛知県名古屋市千種区覚王山通9-8-2 キリン堂ビル 1F,35.1665952,136.9507052,愛知県,9-chome-8-2 Kakuozantori Chikusa-ku Nagoya Aichi,Aichi,
00000063,ザ・コーナー ハンバーガー＆サルーン,THE CORNER Hamburger & Saloon,3.68,643,1000,1999,4000,4999,2000,2999,1000,1999,hamburger,https://tabelog.com/aichi/A2301/A230101/23036425/,https://tabelog.com/en/aichi/A2301/A230101/23036425/,愛知県名古屋市西区那古野2-18-7,35.1758309,136.8884955,愛知県,Nagono Nishi Ward Nagoya Aichi,Aichi,https://saloon-thecorner.com/
00000064,ハニービー,HONEY BEE,3.65,961,1000,1999,1000,1999,2000,2999,2000,2999,hamburger,https://tabelog.com/kanagawa/A1406/A140601/14000902/,https://tabelog.com/en/kanagawa/A1406/A140601/14000902/,神奈川県横須賀市本町2-1,35.2819847,139.6660359,神奈川県,2-chome-1 Honcho Yokosuka Kanagawa,Kanagawa,https://www.honeybee-yokosuka.com
00000065,ログキット 佐世保本店,LOG KIT,3.65,335,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/nagasaki/A4202/A420201/42000138/,https://tabelog.com/en/nagasaki/A4202/A420201/42000138/,長崎県佐世保市矢岳町1-1 ２Ｆ,33.1732723,129.713245,長崎県,1-1 Yadakecho Sasebo Nagasaki,Nagasaki,https://web.logkit.co.jp/
00000066,ブラザーズ 日本橋高島屋店,Burazazunihombashiten,3.67,552,1000,1999,2000,2999,1000,1999,2000,2999,hamburger,https://tabelog.com/tokyo/A1302/A130202/13226533/,https://tabelog.com/en/tokyo/A1302/A130202/13226533/,東京都中央区日本橋 2-5-1 日本橋高島屋S.C. 新館 7F,35.68128000000001,139.7737877,東京都,2-chome-5-1 Nihonbashi Chuo City Tokyo-to,Tokyo,http://brozers.co.jp/restaurant/nihonbashi.html
00000067,ファイヤーハウス,FIRE HOUSE,3.72,2152,1000,1999,1000,1999,2000,2999,2000,2999,hamburger,https://tabelog.com/tokyo/A1310/A131004/13003538/,https://tabelog.com/en/tokyo/A1310/A131004/13003538/,東京都文京区本郷4-5-10,35.70762089999999,139.7583098,東京都,4-chome-5-10 Hongo Bunkyo City Tokyo-to,Tokyo,http://www.firehouse.co.jp/
00000068,ザ ブッチャー,THE  BUTCHER,3.63,337,1000,1999,1000,1999,2000,2999,1000,1999,hamburger,https://tabelog.com/osaka/A2701/A270202/27091986/,https://tabelog.com/en/osaka/A2701/A270202/27091986/,大阪府大阪市中央区難波千日前10-13 スギモトビル 2F,34.6648191,135.5042583,大阪府,10-13 Nanbasennichimae Chuo-ku Osaka,Osaka,
00000069,BURGERLION UTSUBO A GOGO,BURGERLION UTSUBO A GOGO,3.61,140,1000,1999,3000,3999,2000,2999,2000,2999,hamburger,https://tabelog.com/osaka/A2701/A270102/27119587/,https://tabelog.com/en/osaka/A2701/A270102/27119587/,大阪府大阪市西区京町堀1-9-10,34.6872747,135.4954762,大阪府,1-chome-9-10 Kyomachibori Nishi Ward Osaka,Osaka,
00000070,マクレーン オールドバーガースタンド,McLean -old burger stand-,3.65,538,1000,1999,2000,2999,2000,2999,1000,1999,hamburger,https://tabelog.com/tokyo/A1311/A131103/13195774/,https://tabelog.com/en/tokyo/A1311/A131103/13195774/,東京都台東区駒形2-2-10 ファンライフ駒形 1F・2F,35.7050481,139.7941862,東京都,2-chome-2-10 Komagata Taito City Tokyo-to,Tokyo,http://www.mclean.jp/
00000071,BURGER&MILKSHAKE CRANE,BURGER&MILKSHAKE CRANE,3.66,758,1000,1999,1000,1999,1000,1999,2000,2999,hamburger,https://tabelog.com/tokyo/A1311/A131101/13202745/,https://tabelog.com/en/tokyo/A1311/A131101/13202745/,東京都千代田区外神田6-16-3,35.70486959999999,139.7714579,東京都,Sotokanda Chiyoda City Tokyo,Tokyo,
00000072,ダグズ・バーガー 宮古島本店,DOUG'S BURGER,3.70,952,1000,1999,1000,1999,2000,2999,3000,3999,hamburger,https://tabelog.com/okinawa/A4705/A470503/47009921/,https://tabelog.com/en/okinawa/A4705/A470503/47009921/,沖縄県宮古島市平良下里1153-3 101,24.7957221,125.2867124,沖縄県,Shimozato-1153-3 Hirara Miyakojima Okinawa,Okinawa,http://dougsburger.com/
00000073,ザ ビーチ バーガー ハウス,The BEACH BURGER HOUSE,3.62,107,1000,1999,1000,1999,2000,2999,3000,3999,hamburger,https://tabelog.com/miyazaki/A4501/A450101/45009161/,https://tabelog.com/en/miyazaki/A4501/A450101/45009161/,宮崎県宮崎市阿波岐原町1400-16,31.9290409,131.4679709,宮崎県,Maehama-1400 Awakigaharacho Miyazaki,Miyazaki,http://thebeachburgerhouse.com
00000074,ビッグスマイル,BIG SMILE,3.59,189,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/ibaraki/A0803/A080301/8000941/,https://tabelog.com/en/ibaraki/A0803/A080301/8000941/,茨城県取手市戸頭2-3-11,35.9196572,140.0164679,茨城県,2-chome-3-11 Togashira Toride Ibaraki,Ibaraki,
00000075,バーガーショップホットボックス,BurgerShop HOTBOX,3.58,89,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/hokkaido/A0105/A010501/1044607/,https://tabelog.com/en/hokkaido/A0105/A010501/1044607/,北海道函館市松風町3-11,41.7710655,140.7319673,北海道,3-11 Matsukazecho Hakodate Hokkaido,Hokkaido,http://www.hotbox.jp/
00000076,オーセンティック,Authentic,3.68,975,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/tokyo/A1308/A130802/13030795/,https://tabelog.com/en/tokyo/A1308/A130802/13030795/,東京都港区赤坂2-18-19 赤坂シャレーⅡ 1F,35.66935429999999,139.7387811,東京都,2-chome-18-19 Akasaka Minato City Tokyo-to,Tokyo,
00000077,THE BURGER STAND FELLOWS,zaba-ga-sutandofero-zu,3.63,1128,1000,1999,1000,1999,2000,2999,2000,2999,hamburger,https://tabelog.com/tokyo/A1306/A130602/13020792/,https://tabelog.com/en/tokyo/A1306/A130602/13020792/,東京都港区北青山3-8-11,35.6650604,139.7102249,東京都,Kitaaoyama Minato City Tokyo,Tokyo,http://www.fellows-burger.com/
00000078,CHATTY CHATTY,Chatthichatthi,3.59,553,1000,1999,2000,2999,2000,2999,2000,2999,hamburger,https://tabelog.com/tokyo/A1304/A130402/13171395/,https://tabelog.com/en/tokyo/A1304/A130402/13171395/,東京都新宿区新宿1-12-1 サンサーラ第三御苑 1F,35.68868980000001,139.7128182,東京都,1 Chome-12-1 Shinjuku Shinjuku City Tokyo,Tokyo,http://chattyburger.com/
00000079,COOKER'S GRILL,COOKER'S GRILL,3.72,349,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/kanagawa/A1404/A140404/14066337/,https://tabelog.com/en/kanagawa/A1404/A140404/14066337/,神奈川県藤沢市辻堂2-9-35 太田ビル 1F,35.336043,139.44666,神奈川県,2-chome-9-35 Tsujido Fujisawa Kanagawa,Kanagawa,https://cookersgrill.com/
00000080,CRUZ BURGERS & CRAFT BEERS,kuruzuba-ga-zuandokurafutobia,3.70,747,2000,2999,3000,3999,1000,1999,2000,2999,hamburger,https://tabelog.com/tokyo/A1309/A130902/13189090/,https://tabelog.com/en/tokyo/A1309/A130902/13189090/,東京都新宿区四谷三栄町15-6 小椋ビル 1F,35.6881305,139.7264251,東京都,15-6 Yotsuyasaneicho Shinjuku City Tokyo-to,Tokyo,https://takeout.watabi.jp/app/index.php?i=2&c=entry&sid=556&do=waplist_t&m=weisrc_dish&v=1641664702&s=31640da6e1cd0daf&from_user=dummy6f02db3555afeb3e7ef92b97d17b6f21&wxref=mp.weixin.qq.com#wechat_red
00000081,ザグッドベアーバーガー,Zaguddobeabaga,3.70,166,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/gunma/A1001/A100102/10014094/,https://tabelog.com/en/gunma/A1001/A100102/10014094/,群馬県高崎市貝沢町740-1 パリスコート 102,36.3455831,139.0196069,群馬県,740-1 Kaizawamachi Takasaki Gunma,Gunma,
00000082,ノンズ・バーガー・イズ・ヘブンリー, Non's Burger is heavenly,3.59,79,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/gifu/A2101/A210102/21016569/,https://tabelog.com/en/gifu/A2101/A210102/21016569/,岐阜県各務原市那加桜町2-329 桜ビルディング 1F,35.4003989,136.8478393,岐阜県,2-chome-329 Nakasakuramachi Kakamigahara Gifu,Gifu,
00000083,ドロール ダイナー,Dororu daina,3.61,39,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/ibaraki/A0802/A080201/8023963/,https://tabelog.com/en/ibaraki/A0802/A080201/8023963/,茨城県つくば市手子生924-7,36.1064559,140.0307789,茨城県,924 Tegomaru Tsukuba Ibaraki,Ibaraki,
00000084,さくらバーガー,SAKURA BURGER,3.66,486,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/nara/A2901/A290101/29006078/,https://tabelog.com/en/nara/A2901/A290101/29006078/,奈良県奈良市東向北町6,34.6849354,135.8285188,奈良県,6 Higashimuki Kitamachi Nara,Nara,http://sakuraburger.com
00000085,Viva la Burger,Viva la Burger,3.59,296,1000,1999,2000,2999,2000,2999,2000,2999,hamburger,https://tabelog.com/tokyo/A1305/A130501/13233786/,https://tabelog.com/en/tokyo/A1305/A130501/13233786/,東京都豊島区池袋2-59-5 1F,35.7346801,139.7084695,東京都,2-chome-59-5 Ikebukuro Toshima City Tokyo-to,Tokyo,
00000086,ショーグンバーガー 新宿店,SHOGUN BURGER,3.70,1431,1000,1999,1000,1999,1000,1999,2000,2999,hamburger,https://tabelog.com/tokyo/A1304/A130401/13227776/,https://tabelog.com/en/tokyo/A1304/A130401/13227776/,東京都新宿区歌舞伎町1-15-12 ピアットビル 1F,35.69414860000001,139.7025154,東京都,1-chome-15-12 Kabukicho Shinjuku City Tokyo-to,Tokyo,http://shogun-burger.com
00000087,キャプテンカンガルー,Kyaputenkangaru,3.74,500,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/okinawa/A4702/A470202/47027004/,https://tabelog.com/en/okinawa/A4702/A470202/47027004/,沖縄県国頭郡本部町字崎本部930-1 1F,26.6226879,127.8904418,沖縄県,Sakimotobu Motobu Kunigami Bezirk Okinawa,Okinawa,https://www.roo-bar.jp/
00000088,ブラザーズ 人形町本店,BROZERS',3.69,2403,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/tokyo/A1302/A130204/13003002/,https://tabelog.com/en/tokyo/A1302/A130204/13003002/,東京都中央区日本橋人形町2-28-5 月村マンション№25 1F,35.6871771,139.7850383,東京都,2-chome-28-5 Nihonbashiningyocho Chuo City Tokyo-to,Tokyo,http://brozers.co.jp/
00000089,CENTER4 HAMBURGERS,CENTER4 HAMBURGERS,3.73,285,1000,1999,1000,1999,2000,2999,1000,1999,hamburger,https://tabelog.com/gifu/A2104/A210401/21009922/,https://tabelog.com/en/gifu/A2104/A210401/21009922/,岐阜県高山市上一之町94,36.1410286,137.2610543,岐阜県,94 Kamiichinomachi Takayama Gifu,Gifu,http://tiger-center4.com
00000090,リーフ  バーガー,Reef Burger,3.73,132,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/kumamoto/A4301/A430101/43007888/,https://tabelog.com/en/kumamoto/A4301/A430101/43007888/,熊本県熊本市南区近見6-21-35,32.7626611,130.6939046,熊本県,6-chome-21-35 Chikami Minami-ku Kumamoto,Kumamoto,
00000091,マティーニバーガー,MARTINIBURGER,3.65,576,1000,1999,1000,1999,2000,2999,2000,2999,hamburger,https://tabelog.com/tokyo/A1309/A130905/13117569/,https://tabelog.com/en/tokyo/A1309/A130905/13117569/,東京都新宿区中里町31,35.7056164,139.7311344,東京都,31 Nakazatocho Shinjuku City Tokyo-to,Tokyo,https://www.martiniburger.com/
00000092,エーバーガーズ カフェ,A Burgers Cafe,3.64,51,1000,1999,1000,1999,1000,1999,2000,2999,hamburger,https://tabelog.com/nagasaki/A4203/A420302/42006200/,https://tabelog.com/en/nagasaki/A4203/A420302/42006200/,長崎県島原市本光寺町4338-6,32.7889774,130.3534146,長崎県,4338 Honkojimachi Shimabara Nagasaki,Nagasaki,https://meal-takeaway-576.business.site/
00000093,CARLY BURGER,CARLY BURGER,3.52,38,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/gifu/A2102/A210203/21017158/,https://tabelog.com/en/gifu/A2102/A210203/21017158/,岐阜県可児市今渡9-9 ビクトリア今渡 1F,35.4329253,137.0302909,岐阜県,9-9 Imawatari Kani Gifu,Gifu,
00000094,ハングリーヘブン 福岡今泉店,HUNGRY HEAVEN,3.70,465,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/fukuoka/A4001/A400103/40029521/,https://tabelog.com/en/fukuoka/A4001/A400103/40029521/,福岡県福岡市中央区今泉1-17-14-1 1F,33.5861238,130.3986424,福岡県,1-chome-17-14-1 Imaizumi Chuo-ku Fukuoka,Fukuoka,https://hungry-heaven.co.jp/
00000095,エスビーダイナー コウベ,Esubidainakoube,3.70,659,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/hyogo/A2801/A280101/28025659/,https://tabelog.com/en/hyogo/A2801/A280101/28025659/,兵庫県神戸市中央区北長狭通2-4-5 大永ビル 2F,34.6919969,135.1903913,兵庫県,2-chome-4-5 Kitanagasadori Chuo-ku Kobe Hyogo,Hyogo,
00000096,ヒカリ 本店,Hikari,3.67,334,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/nagasaki/A4202/A420201/42000079/,https://tabelog.com/en/nagasaki/A4202/A420201/42000079/,長崎県佐世保市矢岳町1-1,33.1732723,129.713245,長崎県,1-1 Yadakecho Sasebo Nagasaki,Nagasaki,http://www.hikari-burger.com/index.html
00000097,ミサロッソ,Misa rosso,3.67,398,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/nagasaki/A4202/A420201/42000523/,https://tabelog.com/en/nagasaki/A4202/A420201/42000523/,長崎県佐世保市万徳町2-15,33.1816922,129.7147641,長崎県,2-15 Mantokucho Sasebo Nagasaki,Nagasaki,http://www.misarosso.com/
00000098,アイコウシャ,I-Kousya,3.72,1060,1000,1999,1000,1999,1000,1999,1000,1999,hamburger,https://tabelog.com/tokyo/A1310/A131003/13006525/,https://tabelog.com/en/tokyo/A1310/A131003/13006525/,東京都千代田区神田三崎町1-4-8 愛光舎ビル 1F,35.7011624,139.7556846,東京都,1-chome-4-8 Misakicho Chiyoda City Tokyo-to,Tokyo,
00000099,hide mode,Hide mode,3.67,302,1000,1999,4000,4999,2000,2999,8000,9999,hamburger,https://tabelog.com/tokyo/A1310/A131004/13222449/,https://tabelog.com/en/tokyo/A1310/A131004/13222449/,東京都文京区本郷2-30-10 コーラルコート 1F,35.7053825,139.7588505,東京都,2-chome-30-10 Hongo Bunkyo City Tokyo-to,Tokyo,
00000100,フランクリン・アベニュー,Furankurinabeni,3.73,1292,1000,1999,4000,4999,2000,2999,1000,1999,hamburger,https://tabelog.com/tokyo/A1316/A131603/13001556/,https://tabelog.com/en/tokyo/A1316/A131603/13001556/,東京都品川区東五反田3-15-18,35.6258906,139.7296178,東京都,3-chome-15-18 Higashigotanda Shinagawa City Tokyo-to,Tokyo,
